"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-04","6.1","18.0","0.0","12.8","-7.2","-6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-05","0.0","0.0","0.0","3.9","-8.3","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-06","0.0","0.0","0.0","11.1","-7.2","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-07","4.3","0.0","0.0","11.7","-1.1","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-08","2.5","0.0","0.0","15.0","-2.2","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-09","0.0","0.0","0.0","12.8","-2.8","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-10","0.0","0.0","0.0","3.9","-2.8","-2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-11","0.0","0.0","0.0","6.1","-5.6","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-12","0.0","0.0","0.0","13.3","-4.4","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-13","10.7","152.0","152.0","0.6","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-14","0.5","8.0","76.0","-1.1","-10.0","-9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-15","0.0","0.0","76.0","-3.3","-17.2","-15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-16","0.0","0.0","76.0","-2.2","-15.0","-10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-17","0.0","0.0","51.0","2.8","-10.0","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-18","0.0","0.0","0.0","6.1","-7.2","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-19","2.3","0.0","0.0","13.3","-1.7","-0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-20","0.0","0.0","0.0","6.1","-4.4","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-21","4.1","0.0","0.0","6.7","-6.7","-5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-22","0.0","0.0","0.0","1.7","-5.6","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-23","0.0","0.0","0.0","9.4","-5.6","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-24","0.0","0.0","0.0","5.6","-4.4","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-25","0.0","0.0","0.0","14.4","-2.8","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-26","0.0","0.0","0.0","16.7","-3.9","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-27","0.0","0.0","0.0","15.6","-3.3","6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-28","7.6","0.0","0.0","13.9","1.1","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-29","38.1","0.0","0.0","8.3","3.9","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-30","0.8","0.0","0.0","8.3","0.6","2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-01","0.0","0.0","0.0","15.0","-1.7","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-02","3.3","0.0","0.0","18.9","0.6","7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-03","0.0","0.0","0.0","21.1","0.6","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-04","0.0","0.0","0.0","10.6","-1.1","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-05","0.0","0.0","0.0","11.1","-0.6","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-06","0.0","0.0","0.0","11.7","-3.3","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-07","0.0","0.0","0.0","16.7","-1.7","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-08","0.0","0.0","0.0","8.9","-6.1","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-09","0.0","0.0","0.0","1.7","-4.4","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-10","0.0","0.0","0.0","10.6","0.0","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-11","0.0","0.0","0.0","2.2","-5.0","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-12","0.0","0.0","0.0","7.2","-6.1","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-13","0.0","0.0","0.0","10.6","-3.9","1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-14","1.3","0.0","0.0","13.9","1.7","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-15","0.3","0.0","0.0","15.0","3.9","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-16","0.0","0.0","0.0","15.6","3.9","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-17","0.0","0.0","0.0","17.8","7.2","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-18","7.9","0.0","0.0","11.1","8.3","8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-19","0.5","0.0","0.0","16.1","8.3","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-20","0.0","0.0","0.0","20.6","6.7","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-21","0.0","0.0","0.0","24.4","5.6","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-22","0.0","0.0","0.0","22.8","10.6","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-23","0.0","0.0","0.0","20.6","13.9","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-24","0.0","0.0","0.0","21.1","12.2","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-25","0.0","0.0","0.0","25.6","13.9","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-26","28.2","0.0","0.0","27.2","14.4","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-27","16.5","0.0","0.0","26.7","16.7","18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-28","1.8","0.0","0.0","26.1","15.6","16.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-29","0.0","0.0","0.0","20.0","7.2","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-30","0.8","0.0","0.0","12.8","7.8","8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-05-31","0.0","0.0","0.0","12.8","-0.6","4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-01","0.0","0.0","0.0","18.9","3.9","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-02","18.5","0.0","0.0","18.3","11.7","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-03","0.3","0.0","0.0","28.9","10.6","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-04","0.0","0.0","0.0","25.6","7.8","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-05","2.0","0.0","0.0","25.0","10.0","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-06","0.0","0.0","0.0","23.9","6.1","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-07","0.0","0.0","0.0","18.9","9.4","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-08","3.6","0.0","0.0","19.4","7.2","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-09","0.0","0.0","0.0","29.4","13.3","19.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-10","77.2","0.0","0.0","28.3","13.3","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-11","1.5","0.0","0.0","16.7","8.9","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-12","0.5","0.0","0.0","18.3","5.6","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-13","0.0","0.0","0.0","16.1","2.2","3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-14","0.0","0.0","0.0","17.8","3.3","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-15","0.0","0.0","0.0","20.0","8.9","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-16","0.0","0.0","0.0","21.1","12.2","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-17","0.0","0.0","0.0","27.2","14.4","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-18","0.0","0.0","0.0","26.7","13.9","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-19","0.0","0.0","0.0","27.2","17.2","19.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-20","2.5","0.0","0.0","22.2","13.3","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-21","3.0","0.0","0.0","21.1","13.3","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-22","26.9","0.0","0.0","23.9","13.3","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-23","0.0","0.0","0.0","19.4","11.7","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-24","0.0","0.0","0.0","18.3","7.8","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-25","0.0","0.0","0.0","21.1","7.8","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-26","0.0","0.0","0.0","23.9","11.7","16.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-27","0.0","0.0","0.0","27.2","11.7","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-28","0.0","0.0","0.0","26.1","11.7","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-29","1.5","0.0","0.0","27.2","16.7","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-06-30","4.6","0.0","0.0","25.6","17.2","21.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-01","0.0","0.0","0.0","30.0","20.0","21.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-02","0.0","0.0","0.0","28.3","15.6","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-03","0.0","0.0","0.0","30.0","15.0","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-04","0.0","0.0","0.0","31.1","15.0","18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-05","0.0","0.0","0.0","30.6","16.1","18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-06","0.0","0.0","0.0","29.4","17.8","20.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-07","9.4","0.0","0.0","28.9","17.8","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-08","0.0","0.0","0.0","27.2","15.0","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-09","41.7","0.0","0.0","27.8","16.7","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-10","12.4","0.0","0.0","24.4","16.1","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-11","0.0","0.0","0.0","25.6","12.8","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-12","0.0","0.0","0.0","25.0","11.1","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-13","0.0","0.0","0.0","22.2","8.9","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-14","4.6","0.0","0.0","25.0","12.2","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-15","24.4","0.0","0.0","21.1","9.4","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-16","0.3","0.0","0.0","23.3","10.6","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-17","0.0","0.0","0.0","25.0","13.3","16.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-18","19.1","0.0","0.0","31.1","13.3","18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-19","3.0","0.0","0.0","28.9","17.8","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-20","0.0","0.0","0.0","23.3","10.0","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-21","0.0","0.0","0.0","20.6","9.4","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-22","11.4","0.0","0.0","17.2","13.3","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-23","0.0","0.0","0.0","18.3","13.3","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-24","0.0","0.0","0.0","22.8","13.3","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-25","0.0","0.0","0.0","26.1","16.7","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-26","45.2","0.0","0.0","26.7","12.8","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-27","7.6","0.0","0.0","25.0","12.8","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-28","3.0","0.0","0.0","23.3","12.8","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-29","0.0","0.0","0.0","23.9","10.6","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-30","0.0","0.0","0.0","23.9","9.4","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-07-31","0.0","0.0","0.0","23.9","8.9","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-01","0.0","0.0","0.0","23.9","11.1","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-02","0.5","0.0","0.0","25.6","12.2","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-03","0.0","0.0","0.0","16.1","6.7","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-04","0.0","0.0","0.0","17.2","4.4","6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-05","0.0","0.0","0.0","18.9","4.4","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-06","0.0","0.0","0.0","21.7","6.7","9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-07","0.0","0.0","0.0","23.9","9.4","16.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-08","16.5","0.0","0.0","25.0","16.1","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-09","0.0","0.0","0.0","25.0","16.1","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-10","4.3","0.0","0.0","28.3","16.7","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-11","0.5","0.0","0.0","21.7","9.4","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-12","0.0","0.0","0.0","25.6","11.1","16.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-13","12.4","0.0","0.0","26.7","14.4","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-14","0.0","0.0","0.0","23.9","15.0","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-15","4.1","0.0","0.0","26.1","15.0","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-16","0.8","0.0","0.0","21.1","9.4","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-17","0.0","0.0","0.0","23.3","8.9","9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-18","0.0","0.0","0.0","21.7","6.7","9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-19","0.0","0.0","0.0","21.1","9.4","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-20","0.0","0.0","0.0","24.4","12.8","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-21","0.0","0.0","0.0","23.3","15.6","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-22","15.7","0.0","0.0","26.7","15.6","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-23","2.3","0.0","0.0","20.6","15.6","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-24","3.8","0.0","0.0","25.6","14.4","16.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-25","0.0","0.0","0.0","25.0","10.0","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-26","0.5","0.0","0.0","26.1","10.0","19.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-27","2.5","0.0","0.0","27.2","16.1","18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-28","0.0","0.0","0.0","25.0","17.2","18.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-29","13.7","0.0","0.0","20.6","11.7","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-30","0.0","0.0","0.0","17.8","5.0","6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-08-31","0.5","0.0","0.0","20.0","5.6","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-01","10.9","0.0","0.0","16.1","5.0","6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-02","0.0","0.0","0.0","17.8","6.1","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-03","1.8","0.0","0.0","20.6","11.7","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-04","0.0","0.0","0.0","15.6","6.7","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-05","0.0","0.0","0.0","17.2","5.6","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-06","0.0","0.0","0.0","18.3","6.1","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-07","0.0","0.0","0.0","20.6","8.3","8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-08","0.0","0.0","0.0","13.3","1.1","2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-09","0.0","0.0","0.0","8.9","2.2","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-10","6.6","0.0","0.0","7.8","1.1","1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-11","0.0","0.0","0.0","12.2","0.0","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-12","9.9","0.0","0.0","16.7","1.1","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-13","8.6","0.0","0.0","16.1","11.7","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-14","0.0","0.0","0.0","16.7","1.1","1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-15","0.0","0.0","0.0","16.1","1.7","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-16","0.0","0.0","0.0","22.2","1.1","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-17","0.0","0.0","0.0","16.1","0.6","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-18","0.0","0.0","0.0","11.7","-3.3","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-19","0.0","0.0","0.0","11.7","-3.3","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-20","0.0","0.0","0.0","17.2","3.9","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-21","0.0","0.0","0.0","17.8","11.1","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-22","1.8","0.0","0.0","20.0","7.8","7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-23","0.0","0.0","0.0","23.3","7.8","7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-24","33.0","0.0","0.0","25.0","7.8","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-25","1.3","0.0","0.0","16.1","13.9","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-26","0.0","0.0","0.0","22.2","13.9","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-27","34.8","0.0","0.0","18.9","10.6","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-28","0.0","0.0","0.0","16.1","8.9","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-29","0.8","0.0","0.0","12.2","6.1","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-09-30","2.3","0.0","0.0","11.7","5.6","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-01","2.3","0.0","0.0","11.1","3.3","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-02","1.8","0.0","0.0","7.8","0.0","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-03","1.8","0.0","0.0","7.8","0.6","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-04","0.0","0.0","0.0","5.6","-2.2","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-05","0.5","0.0","0.0","7.2","-0.6","2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-06","0.0","0.0","0.0","15.6","2.8","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-07","5.3","0.0","0.0","18.9","5.0","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-08","0.0","0.0","0.0","14.4","0.6","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-09","0.0","0.0","0.0","13.9","0.0","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-10","0.0","0.0","0.0","22.2","5.0","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-11","0.0","0.0","0.0","12.8","2.2","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-12","0.5","0.0","0.0","14.4","3.9","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-13","22.4","0.0","0.0","13.9","2.2","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-14","0.5","0.0","0.0","13.3","0.6","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-15","10.2","0.0","0.0","8.9","1.1","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-16","1.3","10.0","0.0","3.9","-3.3","-2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-17","0.0","0.0","0.0","3.9","-3.9","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-18","3.0","28.0","25.0","5.6","-2.2","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-19","0.0","0.0","0.0","3.3","-3.9","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-20","0.0","0.0","0.0","3.3","-8.3","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-21","12.7","76.0","76.0","1.7","-8.9","-0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-22","0.0","0.0","25.0","1.1","-2.2","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-23","9.7","18.0","25.0","0.6","-1.7","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-24","3.8","25.0","51.0","0.6","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-25","0.0","0.0","25.0","-2.2","-6.7","-5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-26","3.0","30.0","51.0","-0.6","-6.1","-5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-27","0.0","0.0","51.0","-1.7","-12.2","-12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-28","0.0","0.0","51.0","-1.1","-12.2","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-10-29","2.5","0.0","25.0","2.8","-3.3","-2.2"
